pc,explained,cumulative
674,0.00027582868446157405,0.8845339443137737
675,0.0002744227067124289,0.8848083670204862
676,0.0002739238701907829,0.8850822908906769
677,0.00027322744603966377,0.8853555183367166
678,0.00027286066241229655,0.8856283789991288
679,0.0002723987415954981,0.8859007777407243
680,0.00027049280233622865,0.8861712705430606
681,0.0002703737001857389,0.8864416442432463
682,0.0002696550439499068,0.8867112992871963
683,0.0002691846258174461,0.8869804839130138
684,0.0002689714949903437,0.8872494554080042
685,0.0002681720048465194,0.8875176274128507
686,0.00026788897938134705,0.887785516392232
687,0.0002674974596433099,0.8880530138518753
688,0.0002670427703553245,0.8883200566222306
689,0.00026694502640127276,0.8885870016486318
690,0.0002656108699952152,0.888852612518627
691,0.0002649133339756174,0.8891175258526026
692,0.0002647254131483614,0.889382251265751
693,0.00026342975888902446,0.88964568102464
694,0.00026323041825936094,0.8899089114428994
695,0.0002625079228904195,0.8901714193657898
696,0.0002621643252755575,0.8904335836910654
697,0.0002613274867876552,0.890694911177853
698,0.00026031195786279635,0.8909552231357158
699,0.0002601960700461819,0.8912154192057621
700,0.0002589458117333387,0.8914743650174954
701,0.000258379258754674,0.8917327442762502
702,0.00025806451485928185,0.8919908087911095
703,0.00025779991417916554,0.8922486087052887
704,0.00025668655807623925,0.8925052952633649
705,0.00025631047994493166,0.8927616057433098
706,0.00025545101211091125,0.8930170567554206
707,0.00025476032302705837,0.8932718170784477
708,0.00025460390732237446,0.8935264209857701
709,0.000253936380332151,0.8937803573661022
710,0.00025318314572372874,0.8940335405118259
711,0.00025207194974912384,0.894285612461575
712,0.00025197589680540954,0.8945375883583804
713,0.0002514850063448403,0.8947890733647252
714,0.0002503221025166647,0.8950393954672419
715,0.0002496891608840125,0.8952890846281258
716,0.00024966079653047826,0.8955387454246563
717,0.0002489934170022468,0.8957877388416585
718,0.0002485072344573698,0.8960362460761159
719,0.0002478380993067696,0.8962840841754226
720,0.0002475116391037361,0.8965315958145263
721,0.0002470553076196238,0.8967786511221459
722,0.0002463595817989292,0.8970250107039449
723,0.00024573499407273217,0.8972707456980177
724,0.00024496128760629027,0.897515706985624
725,0.0002442750099869342,0.8977599819956109
726,0.00024365837138478063,0.8980036403669956
727,0.00024348965559972346,0.8982471300225954
728,0.00024269375206685968,0.8984898237746622
729,0.00024190402822901237,0.8987317278028912
730,0.00024147303641899813,0.8989732008393102
731,0.0002412258157931717,0.8992144266551034
732,0.00024064760956764384,0.8994550742646711
733,0.00024014526232016045,0.8996952195269913
734,0.00023976847482847934,0.8999349880018197
735,0.00023964386675300533,0.9001746318685727
736,0.00023857616528263315,0.9004132080338554
737,0.00023813807840055096,0.900651346112256
738,0.0002378145698753592,0.9008891606821313
739,0.00023726126319159707,0.9011264219453229
740,0.0002364551985561588,0.9013628771438791
741,0.00023609469015919328,0.9015989718340383
742,0.0002359317112525078,0.9018349035452907
743,0.0002343919534213697,0.9020692954987121
744,0.00023385499257671405,0.9023031504912887
745,0.00023369203941661878,0.9025368425307053
746,0.00023324770835708868,0.9027700902390624
747,0.00023240572176282971,0.9030024959608253
748,0.00023210169049177757,0.9032345976513171
749,0.00023124761419837797,0.9034658452655154
750,0.0002307280054265222,0.903696573270942
751,0.00023037924248739769,0.9039269525134294
752,0.00022978366847308237,0.9041567361819024
753,0.00022928798794475853,0.9043860241698471
754,0.0002291675062755927,0.9046151916761227
755,0.0002281968917374955,0.9048433885678602
756,0.00022765688620043025,0.9050710454540606
757,0.00022745673496417292,0.9052985021890247
758,0.00022671959352724573,0.905525221782552
759,0.00022644420428421686,0.9057516659868362
760,0.00022602571493477404,0.905977691701771
761,0.00022544799911468702,0.9062031397008857
762,0.00022491509376679764,0.9064280547946525
763,0.00022478508056711748,0.9066528398752196
764,0.00022385858761077756,0.9068766984628304
765,0.00022344059285601503,0.9071001390556864
766,0.00022268034036157579,0.907322819396048
767,0.00022240724631459363,0.9075452266423626
768,0.00022160327233409233,0.9077668299146967
769,0.00022131259513439425,0.9079881425098311
770,0.00022067463538597728,0.9082088171452171
771,0.00022031487478923898,0.9084291320200063
772,0.00021979486214278242,0.908648926882149
773,0.0002195170503626479,0.9088684439325116
774,0.0002189652819083481,0.90908740921442
775,0.00021877570838306915,0.909306184922803
776,0.0002184968734991415,0.9095246817963022
777,0.00021827940330784346,0.9097429611996101
778,0.00021703707485293632,0.9099599982744631
779,0.0002166227033452725,0.9101766209778084
780,0.000215964646267238,0.9103925856240757
781,0.00021566211392669095,0.9106082477380023
782,0.0002151222202565383,0.9108233699582589
783,0.00021504015308832706,0.9110384101113472
784,0.00021489630747897429,0.9112533064188262
785,0.00021366566791585168,0.911466972086742
786,0.0002133041547930681,0.911680276241535
787,0.0002129437875495133,0.9118932200290846
788,0.00021239662748633715,0.9121056166565709
789,0.0002117667674815036,0.9123173834240523
790,0.00021123801353078122,0.9125286214375831
791,0.0002110938553495306,0.9127397152929326
792,0.00021057790362383292,0.9129502931965565
793,0.00021026409498093245,0.9131605572915374
794,0.0002094049869277582,0.9133699622784652
795,0.00020922027799263028,0.9135791825564579
796,0.00020887359220708962,0.913788056148665
797,0.00020833801865841994,0.9139963941673234
798,0.00020787330640235118,0.9142042674737257
799,0.00020737141868507574,0.9144116388924108
800,0.00020679243214712957,0.914618431324558
801,0.0002065967549183407,0.9148250280794763
802,0.00020627009744080398,0.9150312981769171
803,0.00020541848255343546,0.9152367166594705
804,0.00020505997577427023,0.9154417766352447
805,0.00020462832833600104,0.9156464049635807
806,0.00020401222047200737,0.9158504171840528
807,0.00020372382429969366,0.9160541410083525
808,0.00020307359297440548,0.9162572146013269
809,0.00020240742063354575,0.9164596220219605
810,0.0002021047969265899,0.9166617268188871
811,0.00020159751965404037,0.9168633243385412
812,0.00020131948973082912,0.917064643828272
813,0.00020104581176441324,0.9172656896400364
814,0.00020028756601533823,0.9174659772060517
815,0.00019959744110479639,0.9176655746471565
816,0.00019933239994390615,0.9178649070471003
817,0.00019870288071563064,0.918063609927816
818,0.0001984735598605998,0.9182620834876766
819,0.00019829673110856492,0.9184603802187852
820,0.00019803479389038427,0.9186584150126755
821,0.00019729555183173222,0.9188557105645072
822,0.00019663060339577184,0.919052341167903
823,0.0001962002634265055,0.9192485414313295
824,0.00019606427608088965,0.9194446057074104
825,0.00019586751403886363,0.9196404732214493
826,0.00019528320419770785,0.919835756425647
827,0.00019491052755191647,0.9200306669531989
828,0.0001944514317268645,0.9202251183849258
829,0.000193866206341715,0.9204189845912676
830,0.00019368596938644278,0.920612670560654
831,0.000193239459500105,0.9208059100201541
832,0.00019256182996710763,0.9209984718501212
833,0.00019228904123060018,0.9211907608913518
834,0.00019189784688023495,0.921382658738232
835,0.00019138249891942924,0.9215740412371515
836,0.00019101266074813208,0.9217650538978996
837,0.00019019316035025254,0.9219552470582499
838,0.00019007070755682956,0.9221453177658068
839,0.00018947396616247428,0.9223347917319692
840,0.00018920049566867266,0.9225239922276378
841,0.00018897990471468293,0.9227129721323525
842,0.00018876560478095958,0.9229017377371335
843,0.00018735932491669197,0.9230890970620501
844,0.00018685417579922755,0.9232759512378493
845,0.00018674341570104004,0.9234626946535504
846,0.0001864875180316093,0.923649182171582
847,0.00018606935149896868,0.923835251523081
848,0.0001858394625360146,0.924021090985617
849,0.00018540616752924663,0.9242064971531463
850,0.00018475617088015386,0.9243912533240265
851,0.00018433136684089125,0.9245755846908674
852,0.00018400657061289495,0.9247595912614803
853,0.00018356384303722814,0.9249431551045175
854,0.00018322997945903772,0.9251263850839766
855,0.00018271853063834602,0.9253091036146149
856,0.00018259008409279403,0.9254916936987078
857,0.00018247363951085017,0.9256741673382186
858,0.00018188129373873128,0.9258560486319574
859,0.00018159952824602898,0.9260376481602034
860,0.00018103223737229955,0.9262186803975757
861,0.00018080602550015078,0.9263994864230759
862,0.00018071475546058686,0.9265802011785365
863,0.0001797153812699774,0.9267599165598064
864,0.00017948461622189701,0.9269394011760282
865,0.00017861659763613802,0.9271180177736644
866,0.00017826090601986833,0.9272962786796843
867,0.0001779757079369122,0.9274742543876212
868,0.00017781411480551754,0.9276520685024268
869,0.00017730677123054255,0.9278293752736573
870,0.00017687759912891546,0.9280062528727862
871,0.00017665958084117165,0.9281829124536273
872,0.0001764173980388929,0.9283593298516661
873,0.0001759378921280164,0.9285352677437941
874,0.00017533733720606883,0.9287106050810002
875,0.00017503168307921914,0.9288856367640794
876,0.00017501636212480297,0.9290606531262042
877,0.00017426824717365418,0.9292349213733779
878,0.0001736611591780128,0.929408582532556
879,0.0001731288632534099,0.9295817113958094
880,0.00017293631240582704,0.9297546477082151
881,0.0001724202099938872,0.929927067918209
882,0.00017227091588273934,0.9300993388340918
883,0.00017213214805943204,0.9302714709821512
884,0.00017178144990616457,0.9304432524320574
885,0.00017118352434241727,0.9306144359563998
886,0.00017105704100023442,0.9307854929974001
887,0.00017043171968940583,0.9309559247170895
888,0.00016969401547774047,0.9311256187325673
889,0.00016956733783662656,0.9312951860704038
890,0.00016920656869260858,0.9314643926390964
891,0.00016895958005665103,0.9316333522191531
892,0.00016848134639860227,0.9318018335655517
893,0.0001681862814731068,0.9319700198470248
894,0.00016792810073566197,0.9321379479477604
895,0.00016762503824817535,0.9323055729860086
896,0.0001672917052813549,0.93247286469129
897,0.00016671014197210734,0.9326395748332621
898,0.00016654637288151448,0.9328061212061436
899,0.0001662823043248817,0.9329724035104685
900,0.0001661389504275234,0.933138542460896
901,0.00016544531835979728,0.9333039877792558
902,0.0001652362272890774,0.9334692240065449
903,0.00016476278920940995,0.9336339867957543
904,0.00016446259037659766,0.9337984493861309
905,0.00016437118602912729,0.93396282057216
906,0.0001637269934437121,0.9341265475656036
907,0.0001634008968501736,0.9342899484624538
908,0.0001632973152770522,0.9344532457777309
909,0.00016283511553399715,0.9346160808932649
910,0.00016243662302849833,0.9347785175162934
911,0.00016196506498003483,0.9349404825812734
912,0.00016176378490260506,0.935102246366176
913,0.00016124232643342822,0.9352634886926094
914,0.00016077011053619434,0.9354242588031456
915,0.00016062975987843193,0.935584888563024
916,0.00016036446702605,0.9357452530300501
917,0.00016014855097327385,0.9359054015810233
918,0.00015992252477612555,0.9360653241057995
919,0.0001596565029725899,0.936224980608772
920,0.00015945157220048617,0.9363844321809724
921,0.0001590877115730448,0.9365435198925455
922,0.0001579779730906058,0.9367014978656361
923,0.00015789437710047233,0.9368593922427365
924,0.00015763150638765344,0.9370170237491242
925,0.00015744815602563927,0.9371744719051498
926,0.00015672136079899202,0.9373311932659488
927,0.0001564431775628713,0.9374876364435117
928,0.00015616846328459638,0.9376438049067963
929,0.0001558130708101764,0.9377996179776065
930,0.0001557887838338397,0.9379554067614403
931,0.00015487711762865954,0.9381102838790689
932,0.00015457481045168524,0.9382648586895206
933,0.00015440355799815458,0.9384192622475187
934,0.00015427991493689004,0.9385735421624556
935,0.00015395955565904366,0.9387275017181146
936,0.00015346209071820957,0.9388809638088328
937,0.00015288228431158406,0.9390338460931443
938,0.000152686982790619,0.9391865330759349
939,0.0001525273891437649,0.9393390604650786
940,0.00015235956939753877,0.9394914200344762
941,0.00015222953149455698,0.9396436495659707
942,0.00015106430003691343,0.9397947138660075
943,0.00015071282975738368,0.939945426695765
944,0.0001505119061076174,0.9400959386018726
945,0.00015019714985850478,0.9402461357517311
946,0.00015002658579744234,0.9403961623375285
947,0.00014977604681398624,0.9405459383843425
948,0.00014947950220314576,0.9406954178865456
949,0.00014937034362070206,0.9408447882301664
950,0.00014918435524911264,0.9409939725854155
951,0.00014872819935673098,0.9411427007847722
952,0.0001485958549523643,0.9412912966397247
953,0.00014785348695147272,0.9414391501266761
954,0.00014760252376035964,0.9415867526504365
955,0.00014727060941138064,0.9417340232598478
956,0.00014691972579348908,0.9418809429856413
957,0.00014673249434399302,0.9420276754799853
958,0.00014603175471806677,0.9421737072347034
959,0.00014588050550798677,0.9423195877402114
960,0.00014555897259488305,0.9424651467128062
961,0.00014509304813733765,0.9426102397609436
962,0.00014499488902338436,0.942755234649967
963,0.00014451022166789268,0.9428997448716349
964,0.0001442174252818397,0.9430439622969167
965,0.00014414199448244485,0.9431881042913991
966,0.00014371957354220258,0.9433318238649413
967,0.00014321836683484388,0.9434750422317761
968,0.00014310501717999902,0.9436181472489561
969,0.00014276468791305782,0.9437609119368692
970,0.00014222934529545863,0.9439031412821647
971,0.00014204491640450333,0.9440451861985691
972,0.00014191942418839343,0.9441871056227575
973,0.0001416836576334091,0.944328789280391
974,0.0001411288291467784,0.9444699181095377
975,0.0001407308950396722,0.9446106490045774
976,0.00014071931730180395,0.9447513683218791
977,0.00013994254023513527,0.9448913108621142
978,0.00013981702543909666,0.9450311278875533
979,0.00013934087934249149,0.9451704687668958
980,0.00013912649477352081,0.9453095952616694
981,0.0001385164491682588,0.9454481117108376
982,0.00013837596978303677,0.9455864876806207
983,0.0001382225420491303,0.9457247102226698
984,0.00013791535786724035,0.945862625580537
985,0.00013780832828549623,0.9460004339088225
986,0.00013740548637403458,0.9461378393951966
987,0.0001370067503249329,0.9462748461455215
988,0.00013689156684032402,0.9464117377123618
989,0.00013663349192202904,0.9465483712042838
990,0.00013622718875542752,0.9466845983930392
991,0.00013576083261601998,0.9468203592256552
992,0.00013560829895064376,0.9469559675246059
993,0.0001353433277032321,0.9470913108523091
994,0.00013500800690141693,0.9472263188592106
995,0.00013471773140244207,0.947361036590613
996,0.0001343890406596096,0.9474954256312726
997,0.00013422721058947126,0.9476296528418621
998,0.00013392119741848608,0.9477635740392806
999,0.00013360971023698034,0.9478971837495176
1000,0.00013309362004432712,0.9480302773695619
1001,0.00013300257615192417,0.9481632799457138
1002,0.0001325674584265765,0.9482958474041404
1003,0.0001324196454967647,0.9484282670496372
1004,0.00013233266795614502,0.9485605997175933
1005,0.00013161301557396398,0.9486922127331673
1006,0.00013124141833224432,0.9488234541514995
1007,0.00013120148974493163,0.9489546556412444
1008,0.00013080615689190625,0.9490854617981362
1009,0.00013043586534499174,0.9492158976634812
1010,0.0001302795085002765,0.9493461771719816
1011,0.0001302197326900372,0.9494763969046716
1012,0.0001294151376267844,0.9496058120422983
1013,0.00012914105069814812,0.9497349530929965
1014,0.00012906651311946695,0.949864019606116
1015,0.00012887521720155327,0.9499928948233175
1016,0.00012848955235353807,0.9501213843756711
1017,0.0001282244121667215,0.9502496087878378
1018,0.00012803919910911004,0.9503776479869469
1019,0.0001279031007964955,0.9505055510877434
1020,0.0001276346209493378,0.9506331857086927
1021,0.0001274710488491942,0.950760656757542
1022,0.00012711705523318822,0.9508877738127751
1023,0.00012694765663857975,0.9510147214694137
1024,0.000126489376780259,0.951141210846194
1025,0.00012600929175850123,0.9512672201379525
1026,0.00012570969810353489,0.9513929298360561
1027,0.00012564173876228264,0.9515185715748183
1028,0.00012535080958149872,0.9516439223843999
1029,0.0001251190807792611,0.9517690414651792
1030,0.00012488768690269159,0.9518939291520818
1031,0.0001246569718656678,0.9520185861239475
1032,0.00012411691106226249,0.9521427030350098
1033,0.0001239304552816864,0.9522666334902915
1034,0.00012352792345325737,0.9523901614137448
1035,0.00012339141757220914,0.952513552831317
1036,0.00012324811350095376,0.952636800944818
1037,0.00012319095359463592,0.9527599918984125
1038,0.00012286453574964482,0.9528828564341622
1039,0.00012227295631013878,0.9530051293904723
1040,0.0001219545200436655,0.953127083910516
1041,0.00012187035594904252,0.953248954266465
1042,0.00012165836139746136,0.9533706126278625
1043,0.00012142150141794417,0.9534920341292804
1044,0.00012086033970202499,0.9536128944689825
1045,0.00012060677656891664,0.9537335012455513
1046,0.00012052941972006586,0.9538540306652714
1047,0.00012013871984530163,0.9539741693851167
1048,0.00011990058832865297,0.9540940699734454
1049,0.00011980516696468834,0.95421387514041
1050,0.00011969595658788773,0.9543335710969979
1051,0.00011945381079132515,0.9544530249077893
1052,0.00011889413803351976,0.9545719190458228
1053,0.00011858941600474289,0.9546905084618276
1054,0.00011835208853440272,0.954808860550362
1055,0.00011788238486358068,0.9549267429352255
1056,0.00011764134129676561,0.9550443842765223
1057,0.00011758445291067418,0.9551619687294329
1058,0.00011740359268765068,0.9552793723221206
1059,0.00011728611609899305,0.9553966584382195
1060,0.00011681620828430423,0.9555134746465038
1061,0.00011664270835243144,0.9556301173548563
1062,0.00011639588615289474,0.9557465132410091
1063,0.0001160007346060581,0.9558625139756152
1064,0.00011584603506002894,0.9559783600106752
1065,0.00011567978257422127,0.9560940397932494
1066,0.00011549132040410616,0.9562095311136535
1067,0.00011513311241539078,0.9563246642260689
1068,0.00011507992863504913,0.9564397441547039
1069,0.00011470013067494749,0.9565544442853788
1070,0.0001143097442465064,0.9566687540296254
1071,0.00011420897418008723,0.9567829630038055
1072,0.00011386662187476018,0.9568968296256802
1073,0.00011357358161457606,0.9570104032072948
1074,0.00011334685805995478,0.9571237500653548
1075,0.0001132453608531893,0.957236995426208
1076,0.00011308767368809599,0.9573500830998961
1077,0.00011257013949386899,0.95746265323939
1078,0.00011245266529608427,0.9575751059046861
1079,0.00011220759504005277,0.9576873134997261
1080,0.00011197141000694119,0.9577992849097331
1081,0.00011166133940850444,0.9579109462491416
1082,0.00011140664927660887,0.9580223528984182
1083,0.00011118611227547374,0.9581335390106936
1084,0.00011098704302530322,0.9582445260537189
1085,0.00011070290593373582,0.9583552289596526
1086,0.00011034856620658424,0.9584655775258593
1087,0.00010995866509274571,0.958575536190952
1088,0.00010985427977885168,0.9586853904707309
1089,0.00010954506588841427,0.9587949355366193
1090,0.00010939040936653806,0.9589043259459858
1091,0.00010933432718716584,0.959013660273173
1092,0.00010879958979721612,0.9591224598629703
1093,0.00010869537850987834,0.9592311552414802
1094,0.00010854530578564478,0.9593397005472658
1095,0.00010828568601472624,0.9594479862332805
1096,0.00010811472204955664,0.9595561009553301
1097,0.00010784093235319107,0.9596639418876832
1098,0.00010776227598092137,0.9597717041636642
1099,0.0001075195819024893,0.9598792237455667
1100,0.00010723923400960346,0.9599864629795762
1101,0.00010705047038641843,0.9600935134499626
1102,0.0001067781902964541,0.9602002916402591
1103,0.00010648442401579254,0.960306776064275
1104,0.00010609104459074598,0.9604128671088656
1105,0.00010588988791220535,0.9605187569967778
1106,0.00010575024394739288,0.9606245072407252
1107,0.00010535974348722898,0.9607298669842125
1108,0.00010519811750042507,0.9608350651017129
1109,0.00010502145183546216,0.9609400865535483
1110,0.00010473688716035883,0.9610448234407087
1111,0.00010446425294108425,0.9611492876936498
1112,0.00010433751824907002,0.9612536252118989
1113,0.00010385346579454468,0.9613574786776935
1114,0.00010369572084338307,0.9614611743985368
1115,0.00010363964632891983,0.9615648140448657
1116,0.00010326389623209242,0.9616680779410978
1117,0.0001030645259418543,0.9617711424670397
1118,0.00010292295603180904,0.9618740654230714
1119,0.00010265426981765595,0.9619767196928891
1120,0.0001022289988282984,0.9620789486917174
1121,0.00010215330281477965,0.9621811019945322
1122,0.0001018484888463038,0.9622829504833785
1123,0.00010175766932349594,0.962384708152702
1124,0.00010156068278687967,0.9624862688354889
1125,0.00010151953166007062,0.962587788367149
1126,0.00010131109205571343,0.9626890994592047
1127,0.00010096951120024505,0.9627900689704049
1128,0.000100719792617299,0.9628907887630221
1129,0.00010065792441328023,0.9629914466874354
1130,0.000100416978428993,0.9630918636658644
1131,0.00010024614949517029,0.9631921098153596
1132,9.996337398574764e-05,0.9632920731893454
1133,9.964371547854544e-05,0.963391716904824
1134,9.935929929165592e-05,0.9634910762041156
1135,9.923134860311393e-05,0.9635903075527187
1136,9.88687289556829e-05,0.9636891762816744
1137,9.853912969469102e-05,0.9637877154113691
1138,9.828284859525341e-05,0.9638859982599643
1139,9.815231615964839e-05,0.963984150576124
1140,9.776714228478538e-05,0.9640819177184088
1141,9.772870498260727e-05,0.9641796464233914
1142,9.752006572326663e-05,0.9642771664891147
1143,9.71396142817754e-05,0.9643743061033965
1144,9.696509967867523e-05,0.9644712712030752
1145,9.6901451249451e-05,0.9645681726543246
1146,9.650381969199853e-05,0.9646646764740165
1147,9.633962268885332e-05,0.9647610160967054
1148,9.618876394808668e-05,0.9648572048606535
1149,9.612296038064351e-05,0.9649533278210342
1150,9.599050977391135e-05,0.9650493183308081
1151,9.55969032668223e-05,0.9651449152340749
1152,9.545887877461575e-05,0.9652403741128495
1153,9.542810376895786e-05,0.9653358022166184
1154,9.490606848533436e-05,0.9654307082851038
1155,9.475375345828375e-05,0.965525462038562
1156,9.465851514590357e-05,0.9656201205537079
1157,9.433710652740804e-05,0.9657144576602353
1158,9.425503756913424e-05,0.9658087126978044
1159,9.407385743726774e-05,0.9659027865552418
1160,9.380218343003797e-05,0.9659965887386718
1161,9.364139710358896e-05,0.9660902301357753
1162,9.357801269250272e-05,0.9661838081484678
1163,9.345258025834482e-05,0.9662772607287262
1164,9.307909077311344e-05,0.9663703398194994
1165,9.300417697999467e-05,0.9664633439964794
1166,9.28724815049775e-05,0.9665562164779844
1167,9.255855634785463e-05,0.9666487750343322
1168,9.216441058122374e-05,0.9667409394449135
1169,9.194117702971881e-05,0.9668328806219432
1170,9.167515690303182e-05,0.9669245557788462
1171,9.161313387050906e-05,0.9670161689127167
1172,9.139303827638798e-05,0.9671075619509931
1173,9.116729810341175e-05,0.9671987292490966
1174,9.093881494199743e-05,0.9672896680640386
1175,9.089836498354883e-05,0.9673805664290221
1176,9.072000767059093e-05,0.9674712864366928
1177,9.053398801601023e-05,0.9675618204247088
1178,9.017777836801068e-05,0.9676519982030769
1179,9.004531124256665e-05,0.9677420435143195
1180,8.971204523971596e-05,0.9678317555595591
1181,8.961246238058657e-05,0.9679213680219397
1182,8.930672167063252e-05,0.9680106747436104
1183,8.919350688455273e-05,0.9680998682504949
1184,8.907848205826439e-05,0.9681889467325532
1185,8.894943152719351e-05,0.9682778961640803
1186,8.857412754633586e-05,0.9683664702916267
1187,8.818038921148586e-05,0.9684546506808381
1188,8.805614538429693e-05,0.9685427068262225
1189,8.787182093900316e-05,0.9686305786471615
1190,8.771063124953219e-05,0.9687182892784111
1191,8.752602915111115e-05,0.9688058153075622
1192,8.740753983046741e-05,0.9688932228473927
1193,8.715256054974704e-05,0.9689803754079424
1194,8.704161029043658e-05,0.9690674170182327
1195,8.689997346393844e-05,0.9691543169916966
1196,8.663189605972134e-05,0.9692409488877564
1197,8.64874211520731e-05,0.9693274363089084
1198,8.638462252669811e-05,0.9694138209314351
1199,8.599318097337172e-05,0.9694998141124085
1200,8.582277315429936e-05,0.9695856368855628
1201,8.575838171227899e-05,0.9696713952672751
1202,8.554992200261139e-05,0.9697569451892777
1203,8.528603461499769e-05,0.9698422312238927
1204,8.51740458309513e-05,0.9699274052697237
1205,8.503453471673865e-05,0.9700124398044404
1206,8.490192613764913e-05,0.970097341730578
1207,8.464027364637226e-05,0.9701819820042245
1208,8.43424118706601e-05,0.9702663244160951
1209,8.418549195821766e-05,0.9703505099080533
1210,8.411639485154433e-05,0.9704346263029048
1211,8.379996602558876e-05,0.9705184262689304
1212,8.367576388899754e-05,0.9706021020328194
1213,8.354682989352576e-05,0.9706856488627129
1214,8.33135066695602e-05,0.9707689623693825
1215,8.305113638647534e-05,0.970852013505769
1216,8.277939299975844e-05,0.9709347928987687
1217,8.250838721617819e-05,0.9710173012859848
1218,8.234283193857859e-05,0.9710996441179234
1219,8.222592171365393e-05,0.9711818700396371
1220,8.210944686861314e-05,0.9712639794865057
1221,8.191891752073479e-05,0.9713458984040264
1222,8.18723213819064e-05,0.9714277707254083
1223,8.155946415816875e-05,0.9715093301895665
1224,8.131820278363076e-05,0.9715906483923502
1225,8.107062133059179e-05,0.9716717190136808
1226,8.097997296604708e-05,0.9717526989866468
1227,8.074903773851718e-05,0.9718334480243853
1228,8.054406766304024e-05,0.9719139920920483
1229,8.031889924992894e-05,0.9719943109912983
1230,7.996455448518643e-05,0.9720742755457835
1231,7.986597884343755e-05,0.972154141524627
1232,7.971335424401025e-05,0.972233854878871
1233,7.966834789530066e-05,0.9723135232267663
1234,7.933319827672041e-05,0.972392856425043
1235,7.92505550293145e-05,0.9724721069800724
1236,7.909014383225461e-05,0.9725511971239046
1237,7.905629314381337e-05,0.9726302534170485
1238,7.886284931853375e-05,0.972709116266367
1239,7.845212468170383e-05,0.9727875683910487
1240,7.83767429151219e-05,0.9728659451339638
1241,7.819686221034776e-05,0.9729441419961742
1242,7.791335315700585e-05,0.9730220553493312
1243,7.781201194356392e-05,0.9730998673612747
1244,7.765910414182966e-05,0.9731775264654166
1245,7.738315617458425e-05,0.9732549096215911
1246,7.720929525556541e-05,0.9733321189168467
1247,7.701524510264096e-05,0.9734091341619493
1248,7.691785998838958e-05,0.9734860520219377
1249,7.674775407737147e-05,0.9735627997760151
1250,7.648101121970925e-05,0.9736392807872348
1251,7.638554585372655e-05,0.9737156663330886
1252,7.626981041861486e-05,0.9737919361435072
1253,7.608111989460273e-05,0.9738680172634019
1254,7.600422013225449e-05,0.9739440214835341
1255,7.578587269884305e-05,0.974019807356233
1256,7.552328250176736e-05,0.9740953306387348
1257,7.528299783139012e-05,0.9741706136365662
1258,7.50461352749183e-05,0.9742456597718411
1259,7.489821938403484e-05,0.9743205579912251
1260,7.476425161985789e-05,0.974395322242845
1261,7.463842531302948e-05,0.974469960668158
1262,7.455792888126479e-05,0.9745445185970393
1263,7.432307122121123e-05,0.9746188416682605
1264,7.414630143133252e-05,0.9746929879696918
1265,7.404315139302418e-05,0.9747670311210849
1266,7.356659538135134e-05,0.9748405977164663
1267,7.351004634162487e-05,0.9749141077628078
1268,7.329190986925481e-05,0.9749873996726771
1269,7.324232972433935e-05,0.9750606420024015
1270,7.298779156096571e-05,0.9751336297939625
1271,7.296918467954488e-05,0.975206598978642
1272,7.252400966414789e-05,0.9752791229883062
1273,7.247902339016321e-05,0.9753516020116964
1274,7.231921283396835e-05,0.9754239212245304
1275,7.222311619841045e-05,0.9754961443407287
1276,7.199247409474785e-05,0.9755681368148235
1277,7.1908390414479e-05,0.975640045205238
1278,7.180884435038064e-05,0.9757118540495884
1279,7.1503295128969e-05,0.9757833573447173
1280,7.140291732243232e-05,0.9758547602620398
1281,7.118905496196499e-05,0.9759259493170017
1282,7.094739537972566e-05,0.9759968967123814
1283,7.075553749426418e-05,0.9760676522498757
1284,7.055712994202197e-05,0.9761382093798177
1285,7.043280610202487e-05,0.9762086421859196
1286,7.023266955615917e-05,0.9762788748554758
1287,7.005792973991083e-05,0.9763489327852157
1288,6.99073169948836e-05,0.9764188401022106
1289,6.969883724416681e-05,0.9764885389394548
1290,6.955029762790733e-05,0.9765580892370826
1291,6.949965560749095e-05,0.9766275888926902
1292,6.946630957118325e-05,0.9766970552022614
1293,6.936743677289482e-05,0.9767664226390342
1294,6.896631929868176e-05,0.9768353889583329
1295,6.887500298550496e-05,0.9769042639613184
1296,6.868091334656511e-05,0.9769729448746649
1297,6.858118011777588e-05,0.9770415260547827
1298,6.844746220405556e-05,0.9771099735169867
1299,6.828178513769461e-05,0.9771782553021244
1300,6.816328123335489e-05,0.9772464185833578
1301,6.797323732265526e-05,0.9773143918206805
1302,6.782996251816232e-05,0.9773822217831987
1303,6.781571077206924e-05,0.9774500374939707
1304,6.771554807790606e-05,0.9775177530420487
1305,6.761372542186362e-05,0.9775853667674705
1306,6.749333136032979e-05,0.9776528600988309
1307,6.70180741897949e-05,0.9777198781730206
1308,6.684197852915781e-05,0.9777867201515498
1309,6.677310278503739e-05,0.9778534932543348
1310,6.65927581450423e-05,0.9779200860124798
1311,6.638503639174365e-05,0.9779864710488716
1312,6.632909069599533e-05,0.9780528001395676
1313,6.606082719664961e-05,0.9781188609667643
1314,6.596361475350932e-05,0.9781848245815178
1315,6.590362605590544e-05,0.9782507282075736
1316,6.568311930657723e-05,0.9783164113268802
1317,6.54369679303748e-05,0.9783818482948106
1318,6.54100760908606e-05,0.9784472583709014
